I.I;;
XX.2.1.20;Luva com bolsa FOFO PN 10 DN 200;un
XX.PEC 215;TUBO PONTA BOLSA L = 5M - DN200 - PN10;un
XX.PEC 216;TUBO PONTA FLANGE L = 5M - DN200 - PN10;un
XX.;;
XX.2.2;STAND-PIPE 2;
XX.2.2.1;Adaptador com bolsas Klikso FºFº DN 80x50;un
XX.2.2.2;Curva 90º com flanges FºFº PN 10 DN 200;un
XX.2.2.3;Curva 90º com flanges FºFº PN 10 DN 250;un
XX.2.2.4;Extremidade bolsa flange FºFº PN 10 DN 80;un
XX.2.2.5;Extremidade com ponta flange FºFº PN 10 DN 200;un
XX.2.2.6;Extremidade ponta flange e aba de vedação FºFº PN 10 DN 80;un
XX.2.2.7;Extremidade ponta flange e aba de vedação FºFº PN 10 DN 250;un
XX.2.2.8;Tubo com flanges FºFº PN 10 DN 250 L= 5,80m;un
XX.2.2.9;Tubo com ponta e flange FºFº PN 10 DN 250 L= 4,40m;un
XX.2.2.10;Arruelas de borracha para flanges PN 10 DN 80;un
XX.2.2.11;Arruelas de borracha para flanges PN 10 DN 200;un
XX.2.2.12;Arruelas de borracha para flanges PN 10 DN 250;un
XX.2.2.13;Parafusos para flanges PN 10 d=16mm, L=80mm;un
XX.2.2.14;Parafusos para flanges PN 10 d=20mm, L=90mm;un
XX.PEC 017;Tubo com flanges FoFo PN 10 DN 250 L= 5,80m;un
XX.;;
XX.3;FORNECIMENTO DE EQUIPAMENTOS;
XX.3.1;STAND-PIPE 1;
XX.3.1.1;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 250;un
XX.3.1.2;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 200;un
XX.;;
XX.3.2;STAND-PIPE 2;
XX.3.2.1;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 250;un
XX.;;
XXI.XXI;Reservatório Elevado de Taboado de Baixo - 15m³;
XXI.;;
XXI.1;OBRAS CIVIS ;
XXI.1.1;Serviços Preliminares;
XXI.1.1.1;Limpeza e raspagem do terreno;m²
XXI.1.1.2;Locação da obra;m²
XXI.1.1.3;Placa indicativa da obra;m²
XXI.1.2;Movimento de Terra;
XXI.1.2.1;Escavação manual em terra até 2,00 m;m³
XXI.1.2.2;Escavação em piçarro até 2,00 m;m³
XXI.1.2.3;Escavação em rocha branda até 2,00 m;m³
XXI.1.2.4;Escavação em rocha dura até 2,00 m;m³
XXI.1.2.5;Reaterro compactado manualmente com aproveitamento do material;m³
XXI.1.2.6;Bota fora de terra, piçarro ou rocha branda, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXI.1.2.7;Bota fora de rocha dura fragmentada, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXI.1.3;Fundações e Estruturas;
XXI.1.3.1;Concreto magro;m³
XXI.1.3.2;Concreto armado (Reservatório Elevado) fck= 25 MPa, inclusive preparo e lançamento;m³
XXI.1.3.3;Concreto armado fck= 25 MPa, inclusive preparo e lançamento;m³
XXI.1.3.4;Concreto simples (blocos de apoio);m³
XXI.1.3.5;Sapata e viga baldrame;
XXI.96532;FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA SAPATA, EM MADEIRA SERRADA, E=25 MM, 2 UTILIZAÇÕES. AF_06/2017;m²
XXI.CPU 04;CONCRETAGEM DE SAPATAS, FCK 40 MPA, COM USO DE BOMBA  LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_11/2016;M3
XXI.96544;ARMAÇÃO DE BLOCO, VIGA BALDRAME OU SAPATA UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_06/2017;kg
XXI.96546;ARMAÇÃO DE BLOCO, VIGA BALDRAME OU SAPATA UTILIZANDO AÇO CA-50 DE 10 MM - MONTAGEM. AF_06/2017;kg
XXI.96547; ARMAÇÃO DE BLOCO, VIGA BALDRAME OU SAPATA UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_06/2017;kg
XXI.1.3.6;Viga;
XXI.CPU 07;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 2 UTILIZAÇÕES. ;M2
XXI.CPU 05;CONCRETAGEM DE VIGAS E LAJES, FCK= 40 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA EM EDIFICAÇÃO COM ÁREA MÉDIA DE LAJES MAIOR QUE 20 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXI.92760;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXI.92761;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_12/2015;kg
XXI.92762;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_12/2015;kg
XXI.92763;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XXI.1.3.7;Pilar;
XXI.CPU 08;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO DUPLO,EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO. ;M2
XXI.CPU 06;CONCRETAGEM DE PILARES, FCK = 40 MPA, COM USO DE BOMBA EM EDIFICAÇÃO COM SEÇÃO MÉDIA DE PILARES MENOR OU IGUAL A 0,25 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXI.92760;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXI.92763;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XXI.1.3.8;Parede;
XXI.CPU 08;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO DUPLO,EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO. ;M2
XXI.CPU 06;CONCRETAGEM DE PILARES, FCK = 40 MPA, COM USO DE BOMBA EM EDIFICAÇÃO COM SEÇÃO MÉDIA DE PILARES MENOR OU IGUAL A 0,25 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXI.91603;ARMAÇÃO DO SISTEMA DE PAREDES DE CONCRETO, EXECUTADA COMO REFORÇO, VERGALHÃO DE 10,0 MM DE DIÂMETRO. AF_06/2019;kg
XXI.1.3.9;Laje;
XXI.CPU 09;MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO.;M2
XXI.CPU 05;CONCRETAGEM DE VIGAS E LAJES, FCK= 40 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA EM EDIFICAÇÃO COM ÁREA MÉDIA DE LAJES MAIOR QUE 20 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXI.92769;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXI.92770;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_12/2015;kg
XXI.92771;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_12/2015;kg
XXI.1.4;Revestimento e tratamento de superfícies;
XXI.1.4.1;Impermeabilização ;m²
XXI.1.4.2;Pintura anticorrosiva;m²
XXI.1.4.3;Pintura  PVA externa;m²
XXI.1.4.4;Pintura a óleo em esquarias de ferro;m²
XXI.1.4.5;Alvenaria de tijolos cerâmicos de 1/2 vez;m²
XXI.1.4.6;Chapisco de aderência;m²
XXI.1.4.7;Massa única;m²
XXI.1.6;Urbanização;
XXI.1.6.1;Cerca de contorno modelo CAGEPA;m
XXI.1.6.2;Portão de ferro modelo CAGEPA;m²
XXI.1.7;Diversos;
XXI.1.7.1;Logotipo e letreiro padrão CAGEPA (elevado);un
XXI.1.7.2;Montagem de equipamentos hidromecânicos;un
XXI.1.7.3;Escada de ferro ;M
XXI.1.7.4;Escada de ferro com guarda-corpo;m2
XXI.1.7.5;Esgotamento (1HP);H
XXI.1.7.6;"Tampa de inspeção e proteção em chapa de aço 1/4"", inclusive fixação";m²
XXI.;;
XXI.2;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XXI.2.1;Curva 90º com bolsas FºFº DN 80;un
XXI.2.2;Curva 90º com flanges FºFº PN 10 DN 80;un
XXI.2.3;Curva 90º com flanges FºFº PN 10 DN 150;un
XXI.2.4;Extremidade ponta flange FºFº PN 10 DN 50;un
XXI.2.5;Extremidade com ponta flange FºFº PN 10 DN 150;un
XXI.2.6;Extremidade ponta flange e aba de vedação FºFº PN 10 DN 80;un
XXI.2.7;Junta Gibault DN 50;un
XXI.2.8;Redução concêntrica com flanges FºFº PN 10 DN 80x50;un
XXI.2.9;Redução concêntrica com flanges FºFº PN 10 DN 100x80;un
XXI.2.10;Toco com flanges FºFº PN 10 DN 50 L= 0,25m;un
XXI.2.11;Toco com flanges e aba de vedação FºFº PN 10 DN 80;un
XXI.2.12;Tubo cilíndrico FºFº PN 10 DN 80 L= 2,30m;m
XXI.2.13;Tubo cilíndrico FºFº PN 10 DN 80 L= 3,20m;m
XXI.2.14;Tubo com flanges FºFº PN 10 DN 80 L= 1,90m;un
XXI.2.15;Tubo com flanges FºFº PN 10 DN 80 L= 2,10m;un
XXI.2.16;Tubo com flanges FºFº PN 10 DN 80 L= 4,33m;un
XXI.2.17;Tubo com flanges FºFº PN 10 DN 80 L= 5,80m;un
XXI.2.18;Tubo ponta flange FºFº PN 10 DN 80 L= 1,90m;un
XXI.2.19;Tubo ponta flange FºFº PN 10 DN 80 L= 2,40m;un
XXI.2.20;Tubo ponta flange FºFº PN 10 DN 80 L= 5,00m;un
XXI.2.21;Arruelas de borracha para flanges PN 10 DN 50;un
XXI.2.22;Arruelas de borracha para flanges PN 10 DN 80;un
XXI.2.23;Arruelas de borracha para flanges PN 10 DN 150;un
XXI.2.24;Parafusos para flanges PN 10 d=16mm, L=80mm;un
XXI.2.25;Parafusos para flanges PN 10 d=20mm, L=90mm;un
XXI.2.26;Extremidade ponta flange FºFº PN 10 DN 80;un
XXI.2.27;Junta Gibault DN 80;un
XXI.2.29;Tê com flanges FºFº PN 10 DN 80x50;un
XXI.2.30;Tubo ponta flange FºFº PN 10 DN 80 L= 3,20m;un
XXI.2.31;Tubo ponta flange FºFº PN 10 DN 80 L= 5,80m;un
XXI.2.32;Ventosa simples FoFo com flanges PN 10/16/25 DN 50 ;un
XXI.PEC 135;VÁLVULA DE GAVETA COM FLANGES FºFº PN 10 DN 80;unid
XXI.PEC 122;ADAPTADOR PVC BOLSA PBA X PONTA FOFO 75X80;unid
XXI.PEC 124;REDUÇÃO PVC PBA PONTA BOLSA COM ANEL 50X75;unid
XXI.PEC 125;TUBO CILÍNDRICO (PONTA E PONTA) L=5800MM 80;unid
XXI.PEC 130;TUBO COM FLANGE E BOLSA L=4950MM 80;unid
XXI.;;
XXI.3;FORNECIMENTO DE EQUIPAMENTOS;
XXI.3.1;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 80;un
XXI.3.2;Hidrômetro Multijato Magnético PN 10 DN 50;un
XXI.3.3;Registro de gaveta corpo curto com flanges e cabeçote PN 10/16 DN 50;un
XXI.3.4;Válvula de altitude PN 10 DN 80;un
XXI.PEC 123;MEDIDOR DE VAZÃO ELETROMAGNÉTICO PN 10 DN 50;unid
XXI.PEC 95;PARA RAIO EM FITA DE ALUMÍNIO;VB
XXI.PEC 96;SINALIZAÇÃO AÉREA (AVIÃO) COM PLACA FOTOVOLTÁICA;unid
XXI.;;
XXII.XXII;Reservatório Elevado de Taboado de Cima - 50m³;
XXII.;;
XXII.1;OBRAS CIVIS ;
XXII.1.1;Serviços Preliminares;
XXII.1.1.1;Limpeza e raspagem do terreno;m²
XXII.1.1.2;Locação da obra;m²
XXII.1.1.3;Placa indicativa da obra;m²
XXII.1.2;Movimento de Terra;
XXII.1.2.1;Escavação manual em terra até 2,00 m;m³
XXII.1.2.2;Escavação em piçarro até 2,00 m;m³
XXII.1.2.3;Escavação em rocha branda até 2,00 m;m³
XXII.1.2.4;Escavação em rocha dura até 2,00 m;m³
XXII.1.2.5;Reaterro compactado manualmente com aproveitamento do material;m³
XXII.1.2.6;Bota fora de terra, piçarro ou rocha branda, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXII.1.2.7;Bota fora de rocha dura fragmentada, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXII.1.2.8;Reaterro compactado manualmente com material de empréstimo;m³
XXII.1.3;Fundações e Estruturas;
XXII.1.3.1;Concreto magro;m³
XXII.1.3.2;Concreto armado (Reservatório Elevado) fck= 25 MPa, inclusive preparo e lançamento;m³
XXII.1.3.3;Concreto armado fck= 25 MPa, inclusive preparo e lançamento;m³
XXII.1.3.4;Concreto simples (blocos de apoio);m³
XXII.1.3.5;Sapata;
XXII.96532;FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA SAPATA, EM MADEIRA SERRADA, E=25 MM, 2 UTILIZAÇÕES. AF_06/2017;m²
XXII.96558;CONCRETAGEM DE SAPATAS, FCK 30 MPA, COM USO DE BOMBA  LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_11/2016;m³
XXII.96545;ARMAÇÃO DE BLOCO, VIGA BALDRAME OU SAPATA UTILIZANDO AÇO CA-50 DE 8 MM - MONTAGEM. AF_06/2017;kg
XXII.96548;ARMAÇÃO DE BLOCO, VIGA BALDRAME OU SAPATA UTILIZANDO AÇO CA-50 DE 16 MM - MONTAGEM. AF_06/2017;kg
XXII.1.3.6;Viga;
XXII.CPU 07;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 2 UTILIZAÇÕES. ;M2
XXII.CPU 03;CONCRETAGEM DE VIGAS E LAJES, FCK=25 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA EM EDIFICAÇÃO COM ÁREA MÉDIA DE LAJES MAIOR QUE 20 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXII.92761;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_12/2015;kg
XXII.92763;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XXII.1.3.7;Pilar;
XXII.CPU 08;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO DUPLO,EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO. ;M2
XXII.92720;CONCRETAGEM DE PILARES, FCK = 25 MPA, COM USO DE BOMBA EM EDIFICAÇÃO COM SEÇÃO MÉDIA DE PILARES MENOR OU IGUAL A 0,25 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;m³
XXII.92760;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXII.92764;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 16,0 MM - MONTAGEM. AF_12/2015;kg
XXII.1.3.8;Parede;
XXII.CPU 08;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO DUPLO,EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO. ;M2
XXII.92720;CONCRETAGEM DE PILARES, FCK = 25 MPA, COM USO DE BOMBA EM EDIFICAÇÃO COM SEÇÃO MÉDIA DE PILARES MENOR OU IGUAL A 0,25 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;m³
XXII.91602;ARMAÇÃO DO SISTEMA DE PAREDES DE CONCRETO, EXECUTADA COMO REFORÇO, VERGALHÃO DE 8,0 MM DE DIÂMETRO. AF_06/2019;kg
XXII.91603;ARMAÇÃO DO SISTEMA DE PAREDES DE CONCRETO, EXECUTADA COMO REFORÇO, VERGALHÃO DE 10,0 MM DE DIÂMETRO. AF_06/2019;kg
XXII.CPU 01;ARMAÇÃO DO SISTEMA DE PAREDES DE CONCRETO, EXECUTADA COMO REFORÇO, VERGALHÃO DE 12,5 MM DE DIÂMETRO.;KG
XXII.1.3.9;Laje;
XXII.CPU 09;MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO.;M2
XXII.CPU 03;CONCRETAGEM DE VIGAS E LAJES, FCK=25 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA EM EDIFICAÇÃO COM ÁREA MÉDIA DE LAJES MAIOR QUE 20 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXII.92769;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXII.92770;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_12/2015;kg
XXII.92771;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_12/2015;kg
XXII.92772;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XXII.1.4;Revestimento e tratamento de superfícies;
XXII.1.4.1;Impermeabilização ;m²
XXII.1.4.2;Pintura anticorrosiva;m²
XXII.1.4.3;Pintura  PVA externa;m²
XXII.1.4.4;Pintura a óleo em esquarias de ferro;m²
XXII.1.4.5;Alvenaria de tijolos cerâmicos de 1/2 vez;m²
XXII.1.4.6;Chapisco de aderência;m²
XXII.1.4.7;Massa única;m²
XXII.1.6;Urbanização;
XXII.1.6.1;Cerca de contorno modelo CAGEPA;m
XXII.1.6.2;Portão de ferro modelo CAGEPA;m²
XXII.1.7;Diversos;
XXII.1.7.1;Logotipo e letreiro padrão CAGEPA (elevado);un
XXII.1.7.2;Montagem de equipamentos hidromecânicos;un
XXII.1.7.3;Escada de ferro ;M
XXII.1.7.4;Escada de ferro com guarda-corpo;m2
XXII.1.7.5;Esgotamento (1HP);H
XXII.1.7.6;"Tampa de inspeção e proteção em chapa de aço 1/4"", inclusive fixação";m²
XXII.;;
XXII.2;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XXII.2.1;Curva 90º com bolsas FºFº DN 80;un
XXII.2.2;Curva 90º com bolsas FºFº DN 100;un
XXII.2.3;Curva 90º com flanges FºFº PN 10 DN 80;un
XXII.2.4;Curva 90º com flanges FºFº PN 10 DN 150;un
XXII.2.5;Extremidade ponta flange FºFº PN 10 DN 50;un
XXII.2.6;Extremidade com ponta flange FºFº PN 10 DN 150;un
XXII.2.7;Extremidade ponta flange e aba de vedação FºFº PN 10 DN 80;un
XXII.2.8;Extremidade ponta flange e aba de vedação FºFº PN 10 DN 100;un
XXII.2.9;Junta Gibault DN 50;un
XXII.2.10;Redução concêntrica com flanges FºFº PN 10 DN 80x50;un
XXII.2.11;Redução concêntrica com flanges FºFº PN 10 DN 150x100;un
XXII.2.12;Toco com flanges FºFº PN 10 DN 50 L= 0,25m;un
XXII.2.13;Toco com flanges e aba de vedação FºFº PN 10 DN 80;un
XXII.2.14;Toco com flanges e aba de vedação FºFº PN 10 DN 100;un
XXII.2.15;Tubo cilíndrico FºFº PN 10 DN 80 L= 5,80m;m
XXII.2.16;Tubo cilíndrico FºFº PN 10 DN 100 L= 6,00m;m
XXII.2.17;Tubo cilíndrico PVC DEFºFº PN 10 DN 150 L= 6,00m;m
XXII.2.18;Tubo com flanges FºFº PN 10 DN 80 L= 4,10m;un
XXII.2.19;Tubo com flanges FºFº PN 10 DN 80 L= 5,80m;un
XXII.2.20;Tubo com flanges FºFº PN 10 DN 100 L= 3,75m;un
XXII.2.21;Tubo com flanges FºFº PN 10 DN 100 L= 4,30m;un
XXII.2.22;Tubo com flanges FºFº PN 10 DN 100 L= 4,80m;un
XXII.2.23;Tubo ponta flange FºFº PN 10 DN 80 L= 1,50m;un
XXII.2.24;Tubo ponta flange FºFº PN 10 DN 80 L= 4,30m;un
XXII.2.25;Tubo ponta flange FºFº PN 10 DN 100 L= 1,55m;un
XXII.2.26;Arruelas de borracha para flanges PN 10 DN 50;un
XXII.2.27;Arruelas de borracha para flanges PN 10 DN 80;un
XXII.2.28;Arruelas de borracha para flanges PN 10 DN 100;un
XXII.2.29;Arruelas de borracha para flanges PN 10 DN 150;un
XXII.2.30;Parafusos para flanges PN 10 d=16mm, L=80mm;un
XXII.2.31;Parafusos para flanges PN 10 d=20mm, L=90mm;un
XXII.2.32;Curva 90º com flanges FºFº PN 10 DN 100;un
XXII.2.33;Curva 90º com flanges FºFº PN 10 DN 200;un
XXII.2.34;Junta Gibault DN 100;un
XXII.2.35;Tubo com flanges FºFº PN 10 DN 100 L= 3,95m;un
XXII.2.36;Tubo com flanges FºFº PN 10 DN 100 L= 3,65m;un
XXII.2.37;Tubo com flanges FºFº PN 10 DN 100 L= 5,80m;un
XXII.2.38;Tubo ponta flange FºFº PN 10 DN 100 L= 0,50m;un
XXII.2.39;Tubo ponta flange FºFº PN 10 DN 100 L= 1,90m;un
XXII.2.40;Tubo ponta flange FºFº PN 10 DN 100 L= 1,32m;un
XXII.2.41;Tubo ponta flange FoFo PN 10 DN 100 L=1,20m;un
XXII.2.42;Tubo ponta flange FoFo PN 10 DN 100 L=1,00m;un
XXII.2.43;Tubo ponta flange FoFo PN 10 DN 100 L=1,28m;un
XXII.2.44;Tubo ponta flange FoFo PN 10 DN 100 L=0,85m;un
XXII.2.45;Tubo ponta flange FoFo PN 10 DN 100 L=1,23m;un
XXII.2.46;Tubo ponta flange FºFº PN 10 DN 100 L= 5,80m;un
XXII.2.47;Tubo ponta flange FºFº PN 10 DN 100 L= 3,92m;un
XXII.2.48;Tubo ponta flange FºFº PN 10 DN 100 L= 2,20m;un
XXII.2.49;Tubo ponta flange FoFo PN 10 DN 100 ;m
XXII.2.50;Tubo ponta flange FºFº PN 10 DN 200 L= 0,70m;un
XXII.2.51;Curva 45º com bolsas FoFo DN 100;un
XXII.2.52;Extremidade ponta flange FoFo PN 10 DN 100;un
XXII.2.53;Tubo com flanges FoFo PN 10 DN 100 L= 0,68m;un
XXII.2.54;Tubo DEFOFO Ø100;m
XXII.PEC 67;BRAÇADEIRA FISCHER P/ TUBO FOFO DN 100;unid
XXII.PEC 70;TUBO C/FLANGE C/ ABAS DE VEDAÇÃO FOFO DN 100 L=1,26M;unid
XXII.PEC 69;TUBO C/FLANGE C/ ABAS DE VEDAÇÃO FOFO DN 100 L=0,70M;unid
XXII.PEC 68;TUBO C/FLANGE C/ ABAS DE VEDAÇÃO FOFO DN 100 L=0,65M;unid
XXII.PEC 75;TUBO FLANGEADO FOFO PN 10 DN 100 L= 1,25M;unid
XXII.PEC 77;TUBO FLANGEADO FOFO PN 10 DN 100 L= 4,63M;unid
XXII.PEC 73;TUBO FLANGEADO FOFO PN 10 DN 100 L= 0,25M;unid
XXII.;;
XXII.3;FORNECIMENTO DE EQUIPAMENTOS;
XXII.3.1;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 80;un
XXII.3.2;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 100;un
XXII.3.3;Hidrômetro Multijato Magnético PN 10 DN 50;un
XXII.3.4;Medidor de vazão eletromagnético PN 10 DN 100;un
XXII.PEC 80;VÁLVULA DE ALTITUDE PN 10 DN 100;unid
XXII.PEC 95;PARA RAIO EM FITA DE ALUMÍNIO;VB
XXII.PEC 96;SINALIZAÇÃO AÉREA (AVIÃO) COM PLACA FOTOVOLTÁICA;unid
XXII.;;
XXIII.XXIII;Reservatório Elevado de Sangradouro - 100m³;
XXIII.;;
XXIII.1;OBRAS CIVIS ;
XXIII.1.1;Serviços Preliminares;
XXIII.1.1.1;Limpeza e raspagem do terreno;m²
XXIII.1.1.2;Locação da obra;m²
XXIII.1.1.3;Placa indicativa da obra;m²
XXIII.1.2;Movimento de Terra;
XXIII.1.2.1;Escavação manual em terra até 2,00 m;m³
XXIII.1.2.2;Escavação em piçarro até 2,00 m;m³
XXIII.1.2.3;Escavação em rocha branda até 2,00 m;m³
XXIII.1.2.4;Escavação em rocha dura até 2,00 m;m³
XXIII.1.2.5;Reaterro compactado manualmente com aproveitamento do material;m³
